"id","name","latitude","longitude","population"
"3b4c2666-0aa7-4934-ac9b-5fce44c1600c","Олдеани","-3.349629","35.550016","8000"
"4173171c-0b87-41d4-b6de-f4d09c250d90","Мбулу","-3.849598","35.530017","13430"
"5d36ee38-95e9-4ae2-8cf4-d637efc08245","Бабати","-4.21955","35.750004","34291"
"4ff9d798-ddf6-43f8-b002-43b78e47a504","Саме","-4.069585","37.720013","17455"
"d8f9eda4-036b-4e2c-ad30-47032365429f","Моши","-3.339604","37.339984","721018"
"30ddeee5-42ff-41d1-a0a9-2abeba15e85f","Мусома","-1.489587","33.799993","133156"
"8eb68256-4752-4f3e-b166-10c381d2865b","Корогве","-5.089574","38.540014","50000"
"2129cad3-0fb4-4c34-ae7a-19dfc7550b10","Дувр","51.133712","1.300013","36384"
"74a43425-ab8d-4e82-9d6f-9ad38cfeec11","Лозанна","46.530427","6.650023","265702"
"d17d77db-b5ec-4d6a-a2a3-5c11dcd0ded2","Базель","47.580389","7.590017","830000"
"bf44f5da-8ed5-4ba4-8c36-135a20b06c0a","Тролльхеттан","58.267101","12.299962","44543"
"f9e315d6-ef64-4379-b876-698b7a609fe7","Бурос","57.730441","12.919976","65008"
"548d741e-5dd8-4732-8403-31145ae3cdf2","Кристианстад","56.033672","14.133287","32188"
"8534d623-cdbb-4b33-8ee0-5a9f267c53eb","Хельсингборг","56.050492","12.700041","91304"
"22f90148-e4ad-4e85-8b3e-aa64095e04f4","Аликанте","38.35122","-0.483641","315863"
"34403e93-5ef9-43a1-9f80-83d741818d53","Кастельон-де-ла-Плана","39.970414","-0.050008","180610"
"45053827-6ecb-4873-a0c8-cf63e52874b7","Эн-Нухуд","12.690426","28.420012","108008"
"fcf381b4-5dc8-497d-8756-cd2843862630","Эль-Муглад","11.033731","27.733335","19997"
"120441b8-18a7-44f7-a5f9-fbfbfd91295d","Ньянза","-2.349587","29.740035","225209"
"8eaa9a7a-a819-49b2-ac60-8cd748a51b32","Муханга","-2.069604","29.759982","87613"
"895c94a8-2046-4790-ac91-3c8d9ce04f21","Бутаре","-2.589624","29.730009","77000"
"8d455ccb-22a3-4f13-9562-7d6e343bf7ce","Гисеньи","-1.684666","29.262906","83623"
"488db6c7-4ec2-4fc7-90b2-9677446322d8","Чьянгугу","-2.479605","28.899983","19900"
"5b6df952-6dab-408d-a510-137af158f054","Бьюмба","-1.579556","30.060015","70593"
"7b621213-7d12-4937-a108-3a3b8a093bc3","Рухенгери","-1.499613","29.630015","86685"
"da8b3c51-4cf1-4a27-910a-dac4c17315c3","Ривас","11.440373","-85.819992","31941"
"c46bf2a0-dc32-4916-81c8-ce38e657be06","Сан-Хуан де Никарагуа","10.920405","-83.699992","1000"
"ded16cca-ee1e-4f49-9240-786bdbc8c6a6","Гуре","13.987401","10.270009","14639"
"65afdd1c-d549-4412-8a43-d2e58ed3b6b9","Гая","11.888175","3.446652","33051"
"57c7fed3-1733-4617-aa55-c8b2a24d1b31","Тиллабери","14.212038","1.453079","19262"
"0c07a22e-c8de-45a1-9eaa-f26e373fe7d3","Айору","14.7318","0.919468","26290"
"a1bf063a-47c9-43c4-bd71-1a8a770dd726","Бирнин-Конни","13.790436","5.259927","65252"
"1b2f73be-ddb1-4028-b774-e0be3516a264","Мадава","14.076181","5.958592","24804"
"a2f0790d-bef0-4f60-9ddb-704e9bc5da06","Крайова","44.326272","23.825874","304142"
"66e46d08-8dfa-4c53-904e-a90113111db2","Кэлэраши","44.20628","27.325918","73224"
"c704b749-922a-4af8-ae40-e1ccd1a98c78","Марибор","46.540478","15.650042","114228"
"b126fe5d-aeb8-4cf7-bfd4-2dc9f85bb0db","Решица","45.296963","21.886509","83324"
"c390a226-2a11-431f-8f7b-2d3f7b51b7af","Тимишоара","45.758821","21.223448","315053"
"05acfd0b-f0f9-4452-8488-ec12d8c136d6","Ботошани","47.748415","26.659654","114783"
"cb5a466d-14ca-4c10-9353-8bd4b620997e","Бая-Маре","47.659454","23.579067","136553"
"afc71182-85c8-489d-b0d2-42ba94226ff5","Тыргу-Муреш","46.558203","24.557819","149433"
"7ea014b6-0280-4e57-8905-8302c2771359","Питешти","44.856318","24.875835","171021"
"3ceda051-e3b1-4c92-b4f9-8e39167d3924","Брашов","45.647535","25.60716","311044"
"50318eb8-75ea-4e1f-aa91-9764bba2da1c","Плоешти","44.946906","26.036488","232542"
"d92d6a0b-8f68-45d3-88aa-6e6908b9ae9e","Бакэу","46.578435","26.919638","199668"
"0530c5f3-ba1d-4e52-9344-90e0a905ce26","Пиментель","-6.829623","-79.92999","15552"
"f712b7d5-06b1-488a-9488-726b83bfb37f","Ольмос","-5.979598","-79.749975","9800"
"17184b3b-1339-4922-870a-178661a27efc","Сечура","-5.559623","-80.819987","23020"
"b1e6bac3-806d-405f-b94b-68b33e040e59","Чулуканас","-5.089574","-80.170001","68835"
"d9a5eba7-c9b7-4ada-bbef-e1c9a1010bc0","Сульяна","-4.889587","-80.679996","160789"
"469b8632-5a87-4e26-a424-4e5c8ff30b05","Абанкай","-13.639595","-72.890006","55111"
"712bfdef-4218-45dc-b801-a3a606a0bf4a","Камана","-16.61962","-72.719991","20956"
"4630471e-6fc0-4f6f-a249-f7b2c9cfdace","Сикуани","-14.289581","-71.229978","33575"
"e302708b-d4fd-43f5-ad40-12972be7899a","Пуно","-15.83295","-70.033307","116552"
"7b30591e-be61-4d20-9890-41ae80e819b6","Айявири","-14.879571","-70.599991","19310"
"e24bb8a9-44e4-4d22-ac55-65dd50cc33c9","Илаве","-16.079601","-69.669996","16033"
"9a453663-fe5c-4572-a930-515aae860578","Десагуадеро","-16.564585","-69.044995","5329"
"56527543-16ea-45be-817b-9cf917d3142f","Уармей","-10.069581","-78.159994","16172"
"4ba9110e-66e0-4d87-b8cf-7cc09a1c9624","Кахабамба","-7.619601","-78.040002","13486"
"b8197daa-3e9c-4847-915e-b98743d238ad","Хаэн","-5.709588","-78.809981","52493"
"869f6721-b35c-42f7-96b9-09c91691767f","Чота","-6.549589","-78.650042","14240"
"dc3edaa2-266c-4808-a1e8-f9d6414f2a44","Тинго-Мария","-9.289628","-75.989998","53177"
"727285e6-1007-4ed8-aee8-d287a341a429","Мойобамба","-6.049619","-76.966656","47734"
"3cf874bc-9468-4929-8825-1e5db7929c45","Хуанхуи","-7.169602","-76.739978","37715"
"acc43a02-9ba8-4e43-a159-7722854f0c37","Токаче","-8.179618","-76.520017","29029"
"9491b2ce-c4e5-43a5-875d-4e0ec1e7443f","Чачапояс","-6.229608","-77.870012","25978"
"d6776181-9b46-41d5-afa5-07894cb050bf","Кабальокоча","-3.916261","-70.508343","3195"
"b4924ad3-ead0-4969-8128-6577102da5a0","Пука-Урку","-2.332792","-71.91668","10"
"43591179-a225-4598-8654-8db304ec4cfd","Андоас","-2.902059","-76.402479","10"
"b55b7ee8-eb92-4e7b-b7fa-a234db586056","Сольдаду-Бартра","-2.51614","-75.7666","10"
"fff46589-e85b-425b-8dbc-ec6008f9886f","Нуэво-Рокафуэрте","-0.932929","-75.399982","40"
"85d18a6d-5c03-4125-bc87-f0ace9379e9d","Рекена","-5.069627","-73.909995","18000"
"bb16dad9-5c2d-4407-a1d9-ab8a997a234c","Уанта","-12.949611","-74.25","18627"
"dddac6f9-0f46-41fb-9d88-53473ccbf765","Коракора","-15.019614","-73.789977","7420"
"2f222ca9-810f-4a4d-80e7-744e9f7d5da7","Чинча-Альта","-13.419609","-76.139988","153076"
"9e0606d9-a001-4edf-8c97-6db8cb99839f","Сантьяго","-14.189587","-75.739961","10449"
"38db6381-9238-40d0-ae20-6b16fc1a8c3d","Сан-Рамон","-11.129619","-75.340011","14708"
"97cdbb26-17ef-413d-b0c8-8d12e2ef9404","Хунин","-11.149618","-76.010022","15320"
"965de981-48bf-477e-a745-95ba4aa4c221","Хауха","-11.799604","-75.500028","21057"
"fef1f5fe-7273-425a-91f2-188b64de8e6f","Патильвилька","-10.69962","-77.799991","31905"
"d8321f85-d6a7-4b57-beb1-346dfbb1b36d","Чанкай","-11.559619","-77.269971","26958"
"57d11ca7-a59d-46e2-ad8d-dbe2832fe4d9","Чилька","-12.519612","-76.739978","12884"
"cffa2460-30a3-4d3b-8b74-1de32dd5913c","Фуэрте-Олимпо","-21.069581","-57.899991","2475"
"e6c1eb51-be96-4623-8ece-b1dc349eb234","Майор-Пабло-Лагеренца","-19.916111","-60.783277","1200"
"ca0dcee4-2051-4313-85ec-620d72fcd1f5","Ла-Виктория","-22.28961","-57.939988","5000"
"b597978a-2b61-43e3-b6cb-c693d874474c","Оркета","-23.339623","-57.050017","16171"
"25e1721c-0516-4d84-9183-f8d7e63873b3","Белен","-23.469486","-57.239979","11359"
"3cf90696-48cc-400d-ab39-39c77b9e0bb3","Пуэрто-дель-Росарио","-24.419609","-57.100014","5123"
"9419a67c-c0c5-4fb6-af4d-64fc4bf3513e","Ита","-25.50962","-57.360024","41090"
"aec434ad-c832-4266-a601-104af384a57b","Пилар","-26.869485","-58.299992","28435"
"6eff7854-a4d6-4b27-8824-0e6968899b44","Педро-Хуан-Кабальеро","-22.544581","-55.759992","102787"
"b878dc03-b9d6-4b18-87f8-536d9b3f0d63","Белья-Виста","-22.12962","-56.519997","16852"
"08063ac0-3f9e-4bd6-9b1f-120635e9b906","Абаи","-26.029588","-55.940007","3024"
"49ce84f2-e67d-4834-a42d-e4c82e3e6b22","Игатими","-24.07963","-55.499982","2809"
"b44bc6f3-7b77-4489-9857-019b171fc2ba","Оэнау","-27.07955","-55.749967","5306"
"542313f1-feb6-4e5c-9a85-617a29fe4d79","Гранада","11.933728","-85.949984","105219"
"af4e8051-6fea-4ccb-9729-80d906a3c59e","Чинандега","12.630378","-87.130041","139023"
"fffadd3b-dfb8-4eda-88b2-b2e5e79a1ad6","Матагальпа","12.917079","-85.916653","109089"
"2b942bfe-1c92-42a4-b89a-7964591814ce","Орта","38.534656","-28.644757","6611"
"5c64b72d-25f2-4d96-b12c-c8b52fe16cfe","Ангра-ду-Эроишму","38.650392","-27.21667","12045"
"fcfd9570-0296-460b-9b83-12701a23027e","Портиман","37.13374","-8.533314","61226"
"8efe6420-eb21-4160-ae1c-0d902b1490c0","Фару","37.01708","-7.933273","41355"
"9042196e-d001-439e-9b2d-7b917ec0f12b","Коимбра","40.200374","-8.41668","106582"
"17b4eab8-e51a-4bac-8f5b-8a206c7ffa85","Макени","8.880426","-12.049973","87679"
"6e9c833b-5884-4c84-87e9-6601bdfeea93","Диурбель","14.660383","-16.240001","148024"
"23646a7e-0b6a-4645-998b-83554ac01667","Луга","15.610377","-16.250001","85075"
"9ad219f5-52e5-4a6c-9834-0b796ffddbb2","Тиес","14.8104","-16.930011","293001"
"eb85b732-554e-4299-b36e-227eaa99d928","Колда","12.910438","-14.950028","69267"
"1657adbd-8073-478d-96ed-cf947069541e","Тамбакунда","13.780359","-13.680028","89212"
"007d26a4-9e96-4b18-bf0d-2a5f180202f7","Кедугу","12.560434","-12.179991","18226"
"7e94efd3-a6bc-421d-a678-fe719d2ba489","Харпер","4.375378","-7.716981","32661"
"8e211d7e-f239-4aa5-932c-0b06c9b40008","Гбарнга","7.010411","-9.49","45835"
"d0a4a017-f487-40a8-8359-8b1815db2249","Сефаду","8.440478","-10.849994","87539"
"f79fc609-46f8-47b5-81d4-3965791be3fb","Кенема","7.880409","-11.189974","143137"
"153d6730-109e-404f-83b9-9df091ef918b","Зведру","6.07039","-8.130005","25678"
"52af7109-18b9-47af-b631-31089535ebb3","Диффа","13.317054","12.608884","30988"
"a9b936ec-7359-497b-93dc-ee236e548ea7","Нгигми","14.253173","13.110817","17897"
"1da59b7c-c172-4d7c-89c0-0a3cae68f7ec","Печ","42.660328","20.310739","105163"
"f30f0afd-8ebe-43b6-b930-ceb498fe2eea","Бурайда","26.366387","43.962836","398581"
"f333374a-4a70-4ef2-b67a-cd33d0e67c7d","Хаиль","27.523577","41.70008","385257"
"8b7d66f5-12f6-4a74-b852-9972c3568bfe","Аръар","30.990006","41.02069","222016"
"26a28ddc-2542-47ce-828f-bed3436fdac3","Рафха","29.620219","43.494802","64755"
"cc0f6216-37b2-4e56-aecd-8eee20385986","Мвинги","-0.92957","38.070017","11219"
"070d58f2-32cd-41ab-ba3b-bb0b6fcb11a8","Эмбу","-0.519569","37.450003","58620"
"b741e71b-a7eb-4d51-8ba4-db56a7e3d064","Мачакос","-1.509535","37.259989","144925"
"089f1f41-3786-4bf0-a282-f37ed343c1ca","Нанюки","0.020398","37.060001","36142"
"d7055177-7512-44dd-8aad-aeff1e592047","Маралал","1.110461","36.680024","20841"
"f05d452d-270d-43bc-8890-e69487b88dd9","Конза","-1.749623","37.119998","2004"
"a10e1ab8-b423-4d6a-a103-fb5033372a61","Лодвар","3.130389","35.570015","20219"
"79dfc778-f31f-4444-a207-892615f052a0","Эльдама-Равин","0.05037","35.720031","17581"
"d5344926-3b00-40ad-a96a-b4478c45740a","Сотик","-0.679559","35.120016","71285"
"3c487e4e-d6af-43fb-b0ae-5f05f7d807a3","Наманга","-2.539601","36.800017","13193"
"231dc291-84a3-4da6-b858-1cc6780f662e","Найваша","-0.709583","36.429962","43983"
"dc75d471-955f-4850-8cd4-6fbd9a8730f2","Керичо","-0.359579","35.280007","98852"
"d860bae0-f796-4545-be22-1d5c176aba97","Китале","1.030466","34.989947","150495"
"7cb6ba3c-857b-4164-ae81-3f9f12820d3b","Бунгома","0.57039","34.559999","55962"
"5073135d-eb07-41a4-9145-7b30d91c7374","Какамега","0.290407","34.730014","63426"
"7b2e68a1-129e-4e9e-8c64-415b780704ed","Ваджир","1.75037","40.05","45771"
"3ab86e2f-2d0e-48b1-af70-4d7a0357df13","Гарисса","-0.439626","39.670023","67861"
"7163ea68-6ccd-421c-a458-ba06589db6e0","Леуварден","53.250379","5.783357","125778"
"fa454a95-6ff3-481f-8a78-0e1353575036","Гронинген","53.220407","6.580001","216688"
"612bacd3-8cae-4abc-a834-40fdf029dd22","Харстад","68.787906","16.51557","19433"
"387937ce-c030-40d2-97a4-23969fe44a22","Утрехт","52.100346","5.120039","640000"
"59b14c1a-c892-44e0-9acb-e1eabc222999","Олесунн","62.545419","6.388023","47772"
"c5638ccf-072e-43ea-a0fc-af4f21cda4ba","Саннес","58.845412","5.69003","46911"
"efa6c697-3329-476b-949d-dd88b8ae6429","Драммен","59.757243","10.190737","90722"
"b78457f0-e7f3-4b98-92d4-13f7acbcda29","Мосс","59.436978","10.669157","36901"
"aa54b0df-053f-42be-a0ac-e155ef9a4605","Стейнхьер","64.01706","11.500011","11274"
"fe41c511-329d-44fc-a7ce-5b5e4caa546a","Вентспилс","57.389868","21.560586","42884"
"ebabda5e-83af-42d2-b56b-ef8313f8fa24","Клайпеда","55.720409","21.119941","192307"
"01cf33bd-43ef-44ec-afc8-914429882e05","Зволен","48.583739","19.13324","44502"
"7edc4d21-30a4-4768-bc19-429c1e3cbe15","Жилина","49.219824","18.749388","87625"
"90ee8be1-b54b-444f-982a-51d9e4106b32","Кошице","48.730448","21.25001","236563"
"9840f73e-076d-4d4e-bd00-624ad3745eb9","Прешов","48.999734","21.239365","94718"
"edafdf3b-d5cd-4da7-b3bc-6c12f9843201","Каунас","54.950404","23.880031","374643"
"650db017-e571-48ab-874c-09326afa28ba","Елгава","56.652704","23.712806","67207"
"be00a668-42d9-4365-a2e2-3f8ded5d78a4","Эль-Хардж","24.155566","47.312037","298428"
"f5dccd34-f4a8-465d-9e3d-3342fc1eb098","Даммам","26.430138","50.097725","2054710"
"5828e743-48a7-48d7-8616-1d03b7764b32","Хафар-эль-Батин","28.433651","45.960078","249194"
"2150f237-db9f-45da-9514-0b8f57777176","Эль-Джубайль","27.004642","49.646003","237274"
"9137c651-af07-4165-bb30-002f02fb9fd0","Гвадар","25.138968","62.328588","51901"
"b661594e-7949-4a46-b277-b40386fcf27d","Жоб","31.348977","69.438593","88356"
"048f1bd6-c6ca-4866-a510-f167a78eb80f","Гилгит","35.917096","74.300002","216760"
"fd39e901-c9df-4443-8251-83fe14bd34cb","Касур","31.125373","74.455031","290643"
"c9778263-e88b-400d-9128-95647e0d76ef","Кундиан","32.452191","71.471803","35406"
"a43734e1-f2d7-4417-90cd-599b57257f74","Окара","30.810405","73.450028","223648"
"bfffd50b-d333-4387-90dc-2542850181f6","Джанг","31.280376","72.32498","341210"
"7bac520b-b8ee-404e-8283-81d0ea8508b4","Саргодха","32.085366","72.674985","542603"
"1ff9a204-6215-446e-a146-41f86317da26","Дера-Гази-Хан","30.060399","70.635058","236093"
"fbc284ae-4f27-452a-9736-9d47865a4125","Садикабад","28.300636","70.130231","189876"
"1f93a46f-b861-4c5e-807b-509f611c0ccd","Навабшах","26.245438","68.4","229504"
"97fdd586-ac0d-45a8-934a-a4aa0df94f19","Балыкчи","42.456025","76.185365","40527"
"2ff6d9af-8ab1-4fbb-a42d-43ecabd9e004","Ат-Баши","41.172486","75.79681","15601"
"3a5c775e-ce91-4b7c-97ae-67353afe2f88","Джалал-Абад","40.942887","73.00251","248899"
"c6222089-9d9f-4584-9f0b-eb40340596b8","Токтогул","41.882571","72.937191","26115"
"925dcd19-e596-4de7-ad06-2f6236b44da3","Таш-Кумыр","41.341855","72.231446","23594"
"3c73d081-0822-4ef1-8454-74617e07fc0f","Талас","42.518372","72.242918","35172"
"65414e92-86c4-498a-828f-614066c5c1a5","Ош","40.540405","72.790017","391277"
"f422ae51-8efa-49b3-8e0b-48ff80a30546","Банну","32.98898","70.598574","622419"
"f01561d0-b982-4b8d-bb90-66188e57dbe9","Дера-Исмаил-Хан","31.828999","70.898556","101616"
"b586ca9f-6139-4ebf-9b17-6ac31a044027","Непалгандж","28.050341","81.616661","64400"
"820c7e07-b4c8-4add-a0ea-f1f2335c90c7","Биргандж","27.000405","84.866592","133238"
"6a8b2122-252d-4816-b062-31381a9eb739","Биратнагар","26.483744","87.283344","182324"
"7ae27e8f-e41f-4916-8708-6f8377eba4bb","Телук-Интан","4.01186","101.031445","101659"
"5fe65bde-eb98-4d6e-bc9f-4eadb3b8f6f1","Баттерворт","5.417071","100.400011","821652"
"23708259-aa74-4d0d-831e-e73395539068","Сунгай Петани","5.649718","100.479334","358499"
"e6811b07-cab4-405a-b305-1e311714e095","Алор-Сетар","6.113308","100.372933","336475"
"d729e9fc-5898-4c9a-b0a8-3fffd6246dc4","Муар","2.033738","102.566597","191346"
"86950262-9671-45da-981b-aa50267758d0","Бату-Пахат","1.850364","102.933345","199619"
"42a1c79c-860b-498c-82b2-7eba158e019c","Клуанг","2.038311","103.317869","169828"
"5dd84b76-cdc7-4d3b-8b23-cd1e5def76f0","Серембан","2.710492","101.94002","372917"
"dae1cea2-d6ea-409d-828f-4b819c1f725c","Рауб","3.7927","101.8423","40024"
"cfdffdbd-342f-4fef-b050-418df66e94a9","Чукай","4.233242","103.447887","82425"
"623499bc-a39b-4d99-ad51-f8c3f83785a9","Куала-Тренгану","5.33041","103.12","350210"
"57ce1ad1-d00a-4fee-8282-b777e7b9e3da","Лахад-Дату","5.046396","118.33597","105622"
"5e3ff39c-8270-4ecd-adb9-635daa29903c","Бинтулу","3.166408","113.035984","151617"
"232e5ef7-a9df-4a45-8559-ab48313a4a94","Мири","4.399924","113.984505","228212"
"2dc88508-639c-4c9a-8769-b43293697c49","Колесберг","-30.719535","25.100008","12423"
"4bc302f1-d518-4178-89b2-9c32e2570d71","Пофаддер","-29.132913","19.383354","4220"
"d9e48c8f-f40a-4135-afed-f8dc11079d3f","Карнарвон","-30.949598","22.133315","5785"
"8164c01c-0824-43f0-ab0d-53c0f4ff916e","Приска","-29.659548","22.730023","11236"
"de5cc9e1-fff6-4f18-9ca5-905384de786c","Куруман","-27.449553","23.420007","10006"
"3ca55a7a-6120-4561-af6c-2a07d11a5a68","Найсне","-34.032924","23.033312","63106"
"b8ab6b44-f3f7-4e24-96ac-eb495a3af9c6","Свеллендам","-34.019592","20.430009","13674"
"fd6632f9-e79b-4223-9ec8-702cf2514b2f","Херманус","-34.409594","19.229927","25153"
"3be3730c-7ad5-46be-8520-42d380e7de42","Паарл","-33.699559","18.960021","187865"
"65f32f67-2bef-484d-a23a-b5fcddc4f37f","Бредасдорп","-34.529535","20.029981","14936"
"f54ec760-06c0-40c1-9b8d-ada12c1ee02d","Бофорт-Уэст","-32.349616","22.569981","44737"
"5a9885cb-b323-4205-b6a3-143f8b61d1fc","Моатиз","-16.099548","33.95001","42000"
"875b9a99-d0b7-4947-a1c0-89a11237084f","Луангва","-15.619578","30.41002","3065"
"5816c326-1def-4d2b-826a-05bcdb28e31c","Маника","-18.969606","32.879998","4000"
"0b2ac731-7f53-4d35-ba58-b78583497230","Эспунгабера","-20.450136","32.770031","393"
"936b79ba-43b1-4c3c-8718-11575676d406","Виту","-2.379611","40.430028","5380"
"52474c7f-2e95-451f-b6f0-699d8351043d","Цаво","-2.982778","38.466634","414"
"68dd8c30-468d-4745-9ff9-92405c585b44","Вои","-3.369576","38.569987","36487"
"26672d72-ef35-4980-849f-08001acc3a4b","Килифи","-3.609613","39.850012","80339"
"d3ef0174-51e1-4b51-909a-5c7c048feae1","Каронга","-9.932896","33.933319","34207"
"0fb71439-467f-4bf6-ba16-8e946773e3c1","Тика","-1.039589","37.090025","99322"
"f638384d-12b2-4d77-93cd-0bb3ae2084a4","Кенду-Бей","-0.359579","34.639994","91248"
"98de72b7-4989-4b0c-94d3-d5e7e54884d1","Карунгу","-0.849626","34.149998","2376"
"ea7595c8-7ca6-4362-ac41-9893005e6669","Кисии","-0.669586","34.759987","28547"
"5b5a8ed9-677c-4192-afe7-c4213aca4748","Монтепуэс","-13.119575","39.000038","72279"
"5f1494d2-da3e-4524-871e-629547f76797","Мосимбоа","-11.319582","40.349981","27909"
"777d7ecd-b1c0-4aa6-8775-fb324f0d5d2c","Маррупа","-13.198382","37.499458","8762"
"b17bad78-b3db-4dbc-96a5-60918c6defe4","Куамба","-14.789602","36.539981","73268"
"f13decb1-3689-4db3-9ba3-c9a8530bebcd","Лигонья","-15.175677","37.740011","3500"
"9e59da8e-2a49-4edf-afd7-a6b2376b9d15","Бритс","-25.629613","27.779999","122497"
"c99b40b8-184e-47d9-bb8b-6bd4d26f32eb","Блумхоф","-27.649593","25.590004","17122"
"891eeb04-2775-45dc-8eae-ee15b22da9cd","Потчефструм","-26.699573","27.099989","123669"
"e68f09b9-f1ba-47fa-a5b0-0a9875a753c1","Брандфорт","-28.699554","26.470002","12091"
"1b384735-b893-4f0e-93b6-e1901b85ee83","Бетлехем","-28.219584","28.299967","83654"
"bb070f0a-093f-4aee-a4b3-1f6755886ceb","Макиа","-25.019521","33.090011","23156"
"f7496d29-b00a-4eb4-8e69-5150eb0583c8","Массангена","-21.537304","32.956376","650"
"4cfbd8ae-3ff4-4063-bdc5-7fe7fd0ce521","Мапаи","-22.842651","31.963051","201"
"9aa4e72e-651f-45b9-a596-cd345e430ef5","Спрингс","-26.269574","28.430037","236083"
"49d48af5-92e4-4da4-a0f5-ffcf22357c9b","Волксруст","-27.359585","29.89","43378"
"410bbdf0-de28-4a10-8ad3-a6c8acbf6d60","Мбомбела","-25.469622","30.980011","348138"
"fd38f7c0-565b-4332-9155-b758031c1c27","Коматипорт","-25.409574","31.940004","20508"
"2c36e6de-eae7-47ea-9393-d3dd8b6ef64a","Мидделбург","-25.759631","29.470025","154706"
"2b781c28-409d-4b3e-a023-140ba693111f","Бетал","-26.469613","29.450026","101919"
"b4db1981-e906-49ff-9dea-13fb202b47a1","Стандертон","-26.939507","29.240013","74021"
"55b9cd3b-8c2f-4696-8b20-5ddc88c103a3","Лебовакгомо","-24.199622","29.499998","33308"
"ffe5caaa-0f83-47fe-bc39-18fce1e7a841","Тзанеен","-23.819542","30.169983","67245"
"4c1fbccd-b1d0-4f86-9662-4ccfe04a0acf","Улунди","-28.329603","31.41001","20753"
"041c7cae-868a-4d10-871d-2c982cade999","Ледисмит","-28.549486","29.780032","47375"
"2e89f7cd-689a-4952-a988-f6b8b0704b0e","Порт-Шепстон","-30.719535","30.459991","52793"
"22974edb-fdc4-4963-bb5a-fa0735d33547","Убомба","-27.566084","32.083302","564"
"90ae9308-ebdc-4bfb-b23e-9bba0017e3df","Самбава","-14.266172","50.166591","43465"
"c62d8041-e9a5-48da-8b5c-e2c21bf0e967","Амбандза","-13.6829","48.450004","30621"
"45025baf-10ba-46f4-8619-f17660f3f9cd","Ихуси","-22.399629","46.116658","16990"
"24f01a0b-0ec1-410d-99d0-48029a97d2aa","Мандритзара","-15.832846","48.816648","9705"
"194141d3-0b08-4d34-adb7-9f3dacd7d5dc","Бесалампи","-16.749535","44.483321","1022"
"280b7483-4482-41c9-9947-53c79c774aaa","Марувуай","-16.099548","46.633319","31253"
"81ecec11-7c1b-4da7-9b61-98e669305620","Анцухихи","-14.866084","47.983365","21290"
"177b77b3-60b3-4174-aae9-69c442d2cf0b","Амбатундразака","-17.832879","48.416672","43134"
"f857266e-07ab-4cda-87e1-9c4bbd3a738c","Бекили","-24.216159","45.316603","4286"
"e47d05f6-c51b-4338-a637-84d63ac0e543","Манжа","-21.432918","44.333252","1536"
"ce9162b1-f65b-4c85-bf90-f20dbfbac407","Миандривазо","-19.516187","45.46662","20631"
"72681199-052b-47de-ae30-e2b2de8a8667","Сохано","-5.429742","154.671138","2338"
"3a99a05c-9e00-4279-855c-214c5671de1e","Киета","-6.216276","155.633332","6958"
"2fb3398d-d6b3-4ca7-839f-5c399ee798a0","Гизо","-8.099623","156.835016","6154"
"b305d8d9-1b57-49a8-9b20-7afce360df1e","Менди","-6.144394","143.645227","26252"
"67e60006-3733-474b-b76b-2be9ae8b260d","Абау","-10.042605","148.56503","230"
"e3425264-f833-49bd-bed7-1e161defd41b","Алотау","-10.302073","150.459074","11624"
"7bd2986e-676d-4215-9a52-e03f46df89fd","Попондетта","-8.769195","148.248408","28198"
"58b18534-e0a1-466f-aa0a-aeb716046e21","Хоскинс","-5.474616","150.409982","871"
"79200c5d-bb31-4621-a523-a414d70b4028","Харлем","52.380432","4.629991","349957"
"a57e022c-d2af-4998-9e8b-61f147346384","Лас-Таблас","7.760391","-80.28002","11358"
"8e995f33-609a-4ba5-a55a-4e0ede363dca","Сантьяго-де-Верагуас","8.10037","-80.983336","45955"
"86d4dac8-40aa-40e1-aaaa-7ed1da21e2df","Ла-Пальма","8.398181","-78.140228","1845"
"db901f50-602a-477f-af14-d2d674b51e0f","Эль-Ксар-эль-Кебир","35.020381","-5.909986","306600"
"8cd901c5-34f9-46c3-a3cf-e376acc89255","Лараш","35.200421","-6.160022","120082"
"3d5b72b2-9159-43ab-8daa-486eaa9f15f4","Таза","34.220378","-4.019972","199633"
"f32e413a-9de0-4683-b1b7-7a0614776bed","Уаззан","34.810342","-5.570007","69658"
"13054b73-9441-4d5c-9929-907c1dbf26d2","Кенитра","34.2704","-6.579997","551786"
"7acae3ab-26a0-42b0-9a84-98cb6164a288","Сеттат","33.010426","-7.620011","161748"
"b5ea00e8-c789-488d-a568-830ca5debe89","Эр-Рашидия","31.940413","-4.449972","228489"
"29e43672-e4da-42f6-bf6b-f40a46f197e1","Мекнес","33.900423","-5.559981","697628"
"5c371a76-42f2-478c-a15e-d96f1d2ca9f3","Тизнит","29.71042","-9.739985","57705"
"2a242f1d-842d-42e6-8373-1b04161c9f0a","Эль-Джадида","33.260359","-8.509982","180470"
"c1a4d508-0bf1-4fb9-b802-012e80c14760","Бельцы","47.759086","27.905315","151355"
"fe99a844-b345-47ef-a1b5-f5b2df683ed8","Кагул","45.907881","28.194444","63407"
"98b6d834-4514-4f54-bead-581a0c2abe60","Тирасполь","46.853095","29.639989","157000"
"4424a04b-b5e7-47d0-8150-fd53ebda4109","Читипа","-9.716217","33.266641","13412"
